report begin date,report end date,published date,commodity,market type,slug id,slug name,report title,final ind,community,variety,region,size,organic,environment,store count,wtd avg price,prior WK store count,prior WK wtd avg price,prior YR store count,prior YR wtd avg price
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,18 oz package,No,N/A,3360,4.59,2107,4.03,3037,4.64
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per bunch,No,N/A,14,0.99,14,0.99,30,1.14
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southeast,each,No,N/A,1412,2.93,262,2.71,396,3.56
07/29/2023,08-04-2023,08-04-2023 00:00,Tomatillos,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,624,0.85,808,0.71,438,0.86
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,5-9 oz package,No,N/A,3123,2.56,4261,2.85,4115,2.94
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,10-12 oz package,Yes,N/A,443,5.48,64,6.06,772,4.74
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,5-9 oz package,Yes,N/A,3577,3.21,1267,3.59,4566,3.34
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,10-12 oz package,No,N/A,2569,2.3,3122,2.45,3308,3.3
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,1 lb bag,No,N/A,199,3,295,4.92,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,1 lb bag,Yes,N/A,122,5.99,403,5,421,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,per lb,No,N/A,47,1.34,115,0.86,26,1.03
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,each,No,N/A,6,3.98,291,3.35,332,4.61
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,each,No,N/A,110,4.86,446,3.28,380,4.15
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,Yes,N/A,109,3.32,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Artichokes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,each,No,N/A,636,2.81,596,2.25,230,2.42
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,10-12 oz package,No,N/A,909,2.77,1168,2.43,633,2.5
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,per lb,Yes,N/A,127,3.16,60,2.99,276,3.41
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,per lb,No,N/A,880,2.02,1627,2.37,647,2.22
07/29/2023,08-04-2023,08-04-2023 00:00,Tomatillos,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,No,N/A,214,1.03,40,1.14,56,1.08
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,per lb,Yes,N/A,65,3.28,130,3.33,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,per lb,No,N/A,1153,2.58,941,2.74,1479,2.5
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,1 lb package,Yes,N/A,1378,3.98,487,5.02,115,4.59
07/29/2023,08-04-2023,08-04-2023 00:00,mangoes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,each,No,N/A,15,1.31,18,1.37,35,1.71
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per lb,No,N/A,220,1.66,295,1.46,294,2.23
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,Southeast,per lb,No,N/A,1790,2.3,277,1.49,9,3.98
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,WHITE,Southwest,per lb,No,N/A,253,0.51,486,1,280,0.63
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,Northwest,per lb,No,N/A,28,2.98,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,National,per lb,No,N/A,3456,2.56,1329,2.68,893,3.09
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,National,per lb,Yes,N/A,9,3.99,45,4.09,194,2.99
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,WHITE,Northwest,per lb,No,N/A,9,0.78,17,1.28,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,Southwest,per lb,No,N/A,461,2.46,11,3.99,354,3.01
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,Midwest,per lb,No,N/A,78,3.46,168,3.95,53,2.72
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,WHITE,Northeast,per lb,No,N/A,9,1.29,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,WHITE,Midwest,per lb,No,N/A,230,0.96,175,0.96,224,1
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,INTERSPECIFIC TYPE,Hawaii,per lb,No,N/A,4,4.99,0,0,3,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,WHITE,National,per lb,No,N/A,916,0.73,1194,0.94,1053,0.9
07/29/2023,08-04-2023,08-04-2023 00:00,Cherries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED VARIETIES,Northwest,per lb,No,N/A,379,3.89,681,2.86,260,3.32
07/29/2023,08-04-2023,08-04-2023 00:00,Clementines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,3 lb bag,No,N/A,38,4.53,0,0,10,4.88
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,2 lb package,No,N/A,505,4.91,1168,4.61,630,4.96
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,1 lb package,Yes,N/A,3017,4.26,2392,4.39,1493,3.76
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,2 lb package,Yes,N/A,100,5.99,467,7.76,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Strawberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,1 lb package,No,N/A,6320,2.84,5917,3.05,4494,2.97
07/29/2023,08-04-2023,08-04-2023 00:00,"apple, Processed",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,JUICE,Northeast,128 oz (1 gallon),No,N/A,32,6.24,98,6.18,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Cherry Type,National,1 pint package,No,N/A,94,3.22,73,2.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,mothbeans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Cherry Type,National,1 pint package,Yes,N/A,131,3.24,67,4.62,19,1.71
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,2 lb bag,No,N/A,147,1.52,99,1.88,1148,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,69,0.56,77,0.51,160,0.55
07/29/2023,08-04-2023,08-04-2023 00:00,"apple, Processed",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,JUICE,Northeast,64 oz (1/2 gallon),No,N/A,679,2.31,559,2.91,631,2.42
07/29/2023,08-04-2023,08-04-2023 00:00,Lemons,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,each,No,N/A,119,0.67,7,0.69,568,0.55
07/29/2023,08-04-2023,08-04-2023 00:00,Papaya,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,D'ANJOU,Northeast,per lb,No,N/A,24,2.49,0,0,8,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Jalapeno Peppers,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per lb,No,N/A,9,1.99,9,1.99,86,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,each,Yes,N/A,14,3.49,14,3.49,38,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,Greens,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per lb,No,N/A,162,0.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,per lb,No,N/A,5,2.5,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,each,No,N/A,268,2.81,1866,3.09,2045,3.33
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),Northeast,3 count,No,N/A,172,3.17,678,3.08,181,3.09
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),Northeast,3 count,Yes,N/A,584,3.47,98,4.39,353,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,Lemons,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,2 lb bag,No,N/A,338,3.69,395,3.84,470,3.81
07/29/2023,08-04-2023,08-04-2023 00:00,Collards,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,No,N/A,7,0.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Corn-Sweet,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,each,No,N/A,1301,0.59,927,0.52,743,0.55
07/29/2023,08-04-2023,08-04-2023 00:00,Greens,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,No,N/A,7,0.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cilantro,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per bunch,No,N/A,16,0.59,218,0.66,227,0.51
07/29/2023,08-04-2023,08-04-2023 00:00,Jalapeno Peppers,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Midwest,per lb,No,N/A,244,1.03,48,1.08,288,1.01
07/29/2023,08-04-2023,08-04-2023 00:00,Corn-Sweet,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Alaska,each,No,N/A,23,1.35,48,1.67,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,each,No,N/A,943,3.13,2186,2.76,807,3.28
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,each,Yes,N/A,41,1.96,77,3.9,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),Hawaii,3 count,No,N/A,23,4.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Alaska,per lb,No,N/A,2,1.29,28,1.99,1,1.29
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Hawaii,per lb,No,N/A,3,1.49,3,1.49,56,1.6
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,PINK LADY/CRIPPS PINK,Midwest,3 lb bag,No,N/A,294,5.07,592,4.49,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,pomegranates,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Midwest,per lb,No,N/A,10,3.99,40,2.7,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,PINK LADY/CRIPPS PINK,Midwest,per lb,No,N/A,227,1.7,302,1.79,125,1.66
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,PINK LADY/CRIPPS PINK,Alaska,per lb,No,N/A,2,1.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),National,3 count,Yes,N/A,694,3.5,877,3.8,488,3.95
07/29/2023,08-04-2023,08-04-2023 00:00,Pineapple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,each,No,N/A,16,3.11,588,3.12,520,2.89
07/29/2023,08-04-2023,08-04-2023 00:00,Eggplant,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,per lb,No,N/A,10,2.49,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Blackberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,5.6-6 oz package,No,N/A,624,2.06,175,3.01,425,2.5
07/29/2023,08-04-2023,08-04-2023 00:00,Blackberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,5.6-6 oz package,Yes,N/A,5,3.99,0,0,99,3.5
07/29/2023,08-04-2023,08-04-2023 00:00,Radishes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,per bunch,No,N/A,439,1.32,588,1.26,197,0.68
07/29/2023,08-04-2023,08-04-2023 00:00,Radishes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,1 lb bag,No,N/A,14,1.69,0,0,35,0.65
07/29/2023,08-04-2023,08-04-2023 00:00,Eggplant,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,each,No,N/A,8,2.29,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Pineapple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,each,No,N/A,26,2.99,6,3.99,447,2.29
07/29/2023,08-04-2023,08-04-2023 00:00,Serrano Peppers,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,per lb,No,N/A,9,1.79,20,2.07,58,0.9
07/29/2023,08-04-2023,08-04-2023 00:00,Pineapple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,No,N/A,94,0.33,69,0.64,64,0.62
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,3 lb bag,No,N/A,457,4.17,521,4.91,454,5.11
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,5 lb package,No,N/A,256,6.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,3 lb bag,No,N/A,206,4.08,53,4.99,43,5
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,No,N/A,107,1.4,61,1.29,32,2.63
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,3 lb bag,No,N/A,381,5.99,1326,3.64,709,5.66
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,per lb,No,N/A,3,1.49,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,2 lb bag,No,N/A,101,3.63,26,2.98,25,3.98
07/29/2023,08-04-2023,08-04-2023 00:00,Blackberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,5.6-6 oz package,Yes,N/A,122,3.99,14,5.99,146,3.5
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,3 lb bag,No,N/A,140,4.1,61,3.99,3,5.49
07/29/2023,08-04-2023,08-04-2023 00:00,Eggplant,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,each,No,N/A,23,2,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Blackberries,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,5.6-6 oz package,No,N/A,72,1.99,23,2.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,per lb,No,N/A,175,1.44,126,1.38,445,1.26
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,5 lb package,No,N/A,280,7.25,24,10.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,3 lb bag,No,N/A,1532,4.67,2540,4.3,1779,4.94
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,2 lb bag,No,N/A,231,3.32,31,2.98,82,4.72
07/29/2023,08-04-2023,08-04-2023 00:00,Radishes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per bunch,Yes,N/A,19,2,0,0,37,2
07/29/2023,08-04-2023,08-04-2023 00:00,Radishes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,6-oz film bags,No,N/A,9,0.67,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Radishes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,1 lb bag,No,N/A,8,1.69,0,0,18,2
07/29/2023,08-04-2023,08-04-2023 00:00,Radishes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per bunch,No,N/A,131,1.49,292,1.08,53,1.56
07/29/2023,08-04-2023,08-04-2023 00:00,Pineapple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,per lb,No,N/A,140,0.46,69,0.64,158,0.82
07/29/2023,08-04-2023,08-04-2023 00:00,Pineapple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,per lb,No,N/A,23,0.99,0,0,5,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Tangerines/Mandarins,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northeast,5 lb package,No,N/A,24,9.99,24,10.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Serrano Peppers,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,9,1.79,20,2.07,122,1.06
07/29/2023,08-04-2023,08-04-2023 00:00,Pineapple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,each,No,N/A,479,3.03,1486,3.05,1756,2.72
07/29/2023,08-04-2023,08-04-2023 00:00,Swiss Chard,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per bunch,Yes,N/A,8,2.69,95,3,77,1.99
